timestamp,dept_id,node_id,active_users,cpu_utilization_pct,memory_usage_gb
2026-08-05 07:00:00,7,1,262,28.27,16.91
2026-08-05 07:00:00,1,2,268,42.66,15.87
2026-08-05 07:00:00,6,3,430,34.7,22.8
2026-08-05 07:00:00,6,4,245,24.81,14.86
2026-08-05 07:00:00,1,5,279,22.35,19.12
2026-08-05 08:00:00,3,1,150,27.67,14.51
2026-08-05 08:00:00,3,2,160,32.87,16.47
2026-08-05 08:00:00,6,3,171,22.81,16.29
2026-08-05 08:00:00,6,4,279,20.67,30.72
2026-08-05 08:00:00,7,5,499,46.13,31.92
2026-08-05 09:00:00,7,1,344,25.87,9.81
2026-08-05 09:00:00,3,2,272,31.9,28.28
2026-08-05 09:00:00,6,3,221,34.79,12.23
2026-08-05 09:00:00,1,4,178,26.38,24.37
2026-08-05 09:00:00,1,5,484,42.88,30.44
2026-08-05 10:00:00,6,1,529,89.15,12.05
2026-08-05 10:00:00,1,2,864,78.62,22.63
2026-08-05 10:00:00,5,3,501,55.16,11.09
2026-08-05 10:00:00,2,4,617,64.93,26.56
2026-08-05 10:00:00,9,5,658,82.09,26.49
2026-08-05 11:00:00,6,1,511,80.24,13.1
2026-08-05 11:00:00,4,2,685,60.22,31.66
2026-08-05 11:00:00,9,3,332,42.72,19.61
2026-08-05 11:00:00,3,4,517,70.29,23.76
2026-08-05 11:00:00,5,5,1029,86.55,12.39
2026-08-05 12:00:00,1,1,1028,79.36,14.56
2026-08-05 12:00:00,2,2,440,44.22,15.71
2026-08-05 12:00:00,5,3,468,60.98,12.53
2026-08-05 12:00:00,9,4,886,72.09,24.66
2026-08-05 12:00:00,4,5,813,74.9,17.52
2026-08-05 13:00:00,2,1,510,79.8,27.08
2026-08-05 13:00:00,5,2,259,42.02,8.84
2026-08-05 13:00:00,4,3,287,49.44,25.67
2026-08-05 13:00:00,8,4,803,79.07,19.95
2026-08-05 13:00:00,5,5,308,51.36,30.08
2026-08-05 14:00:00,2,1,701,56.24,31.05
2026-08-05 14:00:00,2,2,345,41.55,13.66
2026-08-05 14:00:00,1,3,666,82.94,14.72
2026-08-05 14:00:00,3,4,818,67.81,12.63
2026-08-05 14:00:00,4,5,705,86.01,20.63
2026-08-05 15:00:00,1,1,730,79.15,13.7
2026-08-05 15:00:00,3,2,565,45.72,11.95
2026-08-05 15:00:00,5,3,743,58.91,30.78
2026-08-05 15:00:00,2,4,498,48.91,24.4
2026-08-05 15:00:00,7,5,946,81.5,19.41
2026-08-05 16:00:00,1,1,215,21.39,16.06
2026-08-05 16:00:00,9,2,373,34.01,20.09
2026-08-05 16:00:00,6,3,172,22.52,9.0
2026-08-05 16:00:00,2,4,138,20.13,8.72
2026-08-05 16:00:00,7,5,212,33.07,21.2
2026-08-05 17:00:00,4,1,260,22.65,28.16
2026-08-05 17:00:00,9,2,258,37.41,28.91
2026-08-05 17:00:00,2,3,125,19.91,30.13
2026-08-05 17:00:00,6,4,186,20.54,20.93
2026-08-05 17:00:00,3,5,84,20.28,22.19
2026-08-05 18:00:00,5,1,162,34.18,20.54
2026-08-05 18:00:00,5,2,119,12.94,25.21
2026-08-05 18:00:00,9,3,149,26.42,15.15
2026-08-05 18:00:00,8,4,408,37.2,20.85
2026-08-05 18:00:00,5,5,82,20.19,23.85
2026-08-05 19:00:00,3,1,310,31.69,18.93
2026-08-05 19:00:00,9,2,289,47.71,16.43
2026-08-05 19:00:00,9,3,75,11.68,21.92
2026-08-05 19:00:00,2,4,204,43.35,13.31
2026-08-05 19:00:00,6,5,122,19.87,19.61
2026-08-05 20:00:00,5,1,170,38.03,22.24
2026-08-05 20:00:00,2,2,146,30.91,31.06
2026-08-05 20:00:00,1,3,184,15.42,11.79
2026-08-05 20:00:00,3,4,334,33.85,27.66
2026-08-05 20:00:00,4,5,259,36.78,22.48
2026-08-05 21:00:00,5,1,125,25.69,21.07
2026-08-05 21:00:00,1,2,298,40.31,25.57
2026-08-05 21:00:00,9,3,288,29.45,29.72
2026-08-05 21:00:00,2,4,221,20.95,12.68
2026-08-05 21:00:00,1,5,199,44.04,25.91
2026-08-05 22:00:00,9,1,89,22.74,10.66
2026-08-05 22:00:00,1,2,382,43.64,23.8
2026-08-05 22:00:00,5,3,337,38.15,11.75
2026-08-05 22:00:00,3,4,216,34.91,26.62
2026-08-05 22:00:00,8,5,429,38.81,20.42
2026-08-05 23:00:00,7,1,195,19.89,17.59
2026-08-05 23:00:00,3,2,104,15.38,13.66
2026-08-05 23:00:00,4,3,503,37.61,29.88
2026-08-05 23:00:00,5,4,387,26.77,29.1
2026-08-05 23:00:00,5,5,71,17.86,30.1
2026-08-06 00:00:00,6,1,370,39.1,18.15
2026-08-06 00:00:00,9,2,513,41.1,9.53
2026-08-06 00:00:00,3,3,144,26.87,17.52
2026-08-06 00:00:00,7,4,126,16.52,31.45
2026-08-06 00:00:00,8,5,310,43.94,16.34
2026-08-06 01:00:00,5,1,480,41.24,25.64
2026-08-06 01:00:00,3,2,154,19.21,21.55
2026-08-06 01:00:00,2,3,153,35.74,10.17
2026-08-06 01:00:00,8,4,367,40.06,16.18
2026-08-06 01:00:00,7,5,194,19.68,11.07
2026-08-06 02:00:00,6,1,184,18.15,27.11
2026-08-06 02:00:00,9,2,72,11.18,14.54
2026-08-06 02:00:00,3,3,242,30.77,13.96
2026-08-06 02:00:00,5,4,171,16.01,29.89
2026-08-06 02:00:00,9,5,212,22.72,19.1
2026-08-06 03:00:00,3,1,261,32.05,30.32
2026-08-06 03:00:00,7,2,162,26.84,25.69
2026-08-06 03:00:00,6,3,259,33.28,23.51
2026-08-06 03:00:00,2,4,137,27.5,30.27
2026-08-06 03:00:00,4,5,360,43.08,19.9
2026-08-06 04:00:00,5,1,131,24.02,18.09
2026-08-06 04:00:00,4,2,392,34.7,15.2
2026-08-06 04:00:00,2,3,250,45.7,17.43
2026-08-06 04:00:00,1,4,122,23.86,12.9
2026-08-06 04:00:00,1,5,137,17.99,26.7
2026-08-06 05:00:00,1,1,103,20.79,28.55
2026-08-06 05:00:00,8,2,209,19.15,22.84
2026-08-06 05:00:00,7,3,466,36.16,27.96
2026-08-06 05:00:00,2,4,252,25.45,10.68
2026-08-06 05:00:00,1,5,163,38.95,27.85
2026-08-06 06:00:00,1,1,187,24.92,25.8
2026-08-06 06:00:00,7,2,125,17.3,18.4
2026-08-06 06:00:00,8,3,170,15.76,14.32
2026-08-06 06:00:00,4,4,187,45.29,12.74
2026-08-06 06:00:00,4,5,97,15.63,22.04
2026-08-06 07:00:00,9,1,262,34.12,8.81
2026-08-06 07:00:00,7,2,207,36.74,30.32
2026-08-06 07:00:00,8,3,442,34.4,29.68
2026-08-06 07:00:00,6,4,416,39.33,26.75
2026-08-06 07:00:00,6,5,219,38.5,30.74
2026-08-06 08:00:00,5,1,137,36.22,9.5
2026-08-06 08:00:00,1,2,196,37.15,23.63
2026-08-06 08:00:00,3,3,174,17.44,13.46
2026-08-06 08:00:00,8,4,258,42.76,14.16
2026-08-06 08:00:00,7,5,203,38.92,22.66
2026-08-06 09:00:00,1,1,223,31.02,31.95
2026-08-06 09:00:00,8,2,167,39.93,26.11
2026-08-06 09:00:00,6,3,168,35.58,8.85
2026-08-06 09:00:00,9,4,313,39.74,17.67
2026-08-06 09:00:00,1,5,322,23.69,26.17
2026-08-06 10:00:00,5,1,704,66.06,20.91
2026-08-06 10:00:00,5,2,734,70.24,23.52
2026-08-06 10:00:00,1,3,914,76.59,16.92
2026-08-06 10:00:00,6,4,609,57.24,31.91
2026-08-06 10:00:00,8,5,1064,78.64,28.73
2026-08-06 11:00:00,8,1,905,84.3,18.35
2026-08-06 11:00:00,6,2,680,71.86,30.41
2026-08-06 11:00:00,5,3,672,79.6,24.37
2026-08-06 11:00:00,3,4,437,76.5,9.55
2026-08-06 11:00:00,4,5,735,76.29,28.7
2026-08-06 12:00:00,6,1,326,52.61,14.34
2026-08-06 12:00:00,8,2,945,66.18,30.44
2026-08-06 12:00:00,4,3,794,65.19,15.38
2026-08-06 12:00:00,7,4,1047,83.14,26.91
2026-08-06 12:00:00,2,5,723,67.53,10.05
2026-08-06 13:00:00,9,1,669,56.88,30.13
2026-08-06 13:00:00,6,2,525,63.35,21.37
2026-08-06 13:00:00,9,3,422,84.16,14.5
2026-08-06 13:00:00,8,4,1023,74.98,28.07
2026-08-06 13:00:00,9,5,355,62.84,16.64
2026-08-06 14:00:00,3,1,683,65.69,16.23
2026-08-06 14:00:00,9,2,856,71.66,13.58
2026-08-06 14:00:00,8,3,510,75.01,13.26
2026-08-06 14:00:00,7,4,670,78.83,31.79
2026-08-06 14:00:00,6,5,250,47.32,12.67
2026-08-06 15:00:00,3,1,586,75.77,19.97
2026-08-06 15:00:00,4,2,971,91.47,17.39
2026-08-06 15:00:00,9,3,388,63.43,30.13
2026-08-06 15:00:00,8,4,637,65.51,9.94
2026-08-06 15:00:00,6,5,941,78.32,26.22
2026-08-06 16:00:00,2,1,130,30.82,19.09
2026-08-06 16:00:00,8,2,181,16.8,29.8
2026-08-06 16:00:00,9,3,215,45.16,9.14
2026-08-06 16:00:00,2,4,209,26.5,24.8
2026-08-06 16:00:00,1,5,99,21.62,13.75
2026-08-06 17:00:00,7,1,389,37.48,15.95
2026-08-06 17:00:00,4,2,152,22.05,20.54
2026-08-06 17:00:00,2,3,270,39.64,8.01
2026-08-06 17:00:00,4,4,141,18.95,24.94
2026-08-06 17:00:00,7,5,442,38.48,10.69
2026-08-06 18:00:00,2,1,253,45.89,20.34
2026-08-06 18:00:00,3,2,171,15.76,15.79
2026-08-06 18:00:00,2,3,250,36.42,31.55
2026-08-06 18:00:00,8,4,273,44.19,31.37
2026-08-06 18:00:00,9,5,174,30.53,30.11
2026-08-06 19:00:00,1,1,369,33.84,10.18
2026-08-06 19:00:00,8,2,176,28.3,20.47
2026-08-06 19:00:00,6,3,225,46.34,13.64
2026-08-06 19:00:00,1,4,195,42.27,10.58
2026-08-06 19:00:00,7,5,391,35.36,20.46
2026-08-06 20:00:00,1,1,286,27.71,19.39
2026-08-06 20:00:00,2,2,306,25.23,30.94
2026-08-06 20:00:00,4,3,169,24.41,29.41
2026-08-06 20:00:00,7,4,247,29.09,31.73
2026-08-06 20:00:00,4,5,475,46.93,31.78
2026-08-06 21:00:00,2,1,295,41.45,24.03
2026-08-06 21:00:00,3,2,71,21.98,29.25
2026-08-06 21:00:00,1,3,239,24.77,31.27
2026-08-06 21:00:00,6,4,352,34.95,8.44
2026-08-06 21:00:00,7,5,444,45.24,19.93
2026-08-06 22:00:00,4,1,187,23.84,9.64
2026-08-06 22:00:00,4,2,371,41.04,18.65
2026-08-06 22:00:00,6,3,217,35.32,31.36
2026-08-06 22:00:00,2,4,402,32.47,8.68
2026-08-06 22:00:00,4,5,379,43.92,23.47
2026-08-06 23:00:00,2,1,113,17.88,26.43
2026-08-06 23:00:00,3,2,345,30.14,31.39
2026-08-06 23:00:00,2,3,124,23.74,17.82
2026-08-06 23:00:00,9,4,91,14.47,24.63
2026-08-06 23:00:00,7,5,192,26.4,30.29
2026-08-07 00:00:00,2,1,312,27.63,30.87
2026-08-07 00:00:00,7,2,153,21.97,20.76
2026-08-07 00:00:00,9,3,89,20.35,17.35
2026-08-07 00:00:00,6,4,183,23.97,9.05
2026-08-07 00:00:00,9,5,331,37.1,27.95
2026-08-07 01:00:00,9,1,208,22.24,11.23
2026-08-07 01:00:00,9,2,209,36.73,28.78
2026-08-07 01:00:00,7,3,257,26.9,24.78
2026-08-07 01:00:00,6,4,185,26.11,30.43
2026-08-07 01:00:00,2,5,85,16.17,25.39
2026-08-07 02:00:00,8,1,317,33.96,30.91
2026-08-07 02:00:00,3,2,172,33.87,15.12
2026-08-07 02:00:00,9,3,413,34.17,9.15
2026-08-07 02:00:00,4,4,143,17.79,29.12
2026-08-07 02:00:00,3,5,295,31.75,15.11
2026-08-07 03:00:00,8,1,163,31.6,19.75
2026-08-07 03:00:00,7,2,89,22.27,24.86
2026-08-07 03:00:00,8,3,142,14.88,25.23
2026-08-07 03:00:00,6,4,125,18.92,12.56
2026-08-07 03:00:00,2,5,177,38.83,17.18
2026-08-07 04:00:00,1,1,326,41.47,24.64
2026-08-07 04:00:00,2,2,153,19.2,8.88
2026-08-07 04:00:00,4,3,215,42.89,9.18
2026-08-07 04:00:00,3,4,139,14.37,30.31
2026-08-07 04:00:00,1,5,239,32.57,30.82
2026-08-07 05:00:00,2,1,295,24.69,25.29
2026-08-07 05:00:00,1,2,198,23.09,12.03
2026-08-07 05:00:00,1,3,333,44.73,9.21
2026-08-07 05:00:00,4,4,363,40.06,30.94
2026-08-07 05:00:00,6,5,129,22.85,8.1
2026-08-07 06:00:00,2,1,115,27.06,27.38
2026-08-07 06:00:00,8,2,152,30.28,23.95
2026-08-07 06:00:00,1,3,271,35.18,13.92
2026-08-07 06:00:00,2,4,173,24.58,31.32
2026-08-07 06:00:00,3,5,209,46.91,24.87
2026-08-07 07:00:00,5,1,152,21.36,28.0
2026-08-07 07:00:00,1,2,66,20.26,17.66
2026-08-07 07:00:00,7,3,300,45.32,19.1
2026-08-07 07:00:00,9,4,220,23.18,29.05
2026-08-07 07:00:00,5,5,193,39.6,16.21
2026-08-07 08:00:00,9,1,305,37.23,11.01
2026-08-07 08:00:00,6,2,242,17.59,27.28
2026-08-07 08:00:00,7,3,178,22.21,13.22
2026-08-07 08:00:00,1,4,257,18.95,15.1
2026-08-07 08:00:00,3,5,557,43.64,9.36
2026-08-07 09:00:00,2,1,225,31.47,26.52
2026-08-07 09:00:00,7,2,108,15.82,21.2
2026-08-07 09:00:00,2,3,154,36.14,18.57
2026-08-07 09:00:00,8,4,186,30.83,27.86
2026-08-07 09:00:00,4,5,114,11.08,9.93
2026-08-07 10:00:00,5,1,629,64.77,19.66
2026-08-07 10:00:00,9,2,568,58.1,14.23
2026-08-07 10:00:00,7,3,275,53.24,14.35
2026-08-07 10:00:00,3,4,1165,84.98,26.57
2026-08-07 10:00:00,8,5,864,89.81,29.36
2026-08-07 11:00:00,3,1,478,80.82,19.89
2026-08-07 11:00:00,8,2,548,49.94,19.63
2026-08-07 11:00:00,9,3,1031,80.93,19.22
2026-08-07 11:00:00,4,4,508,43.13,13.66
2026-08-07 11:00:00,1,5,506,48.8,19.43
2026-08-07 12:00:00,9,1,964,71.01,30.28
2026-08-07 12:00:00,9,2,698,56.94,17.84
2026-08-07 12:00:00,7,3,655,83.13,12.07
2026-08-07 12:00:00,5,4,664,74.68,22.49
2026-08-07 12:00:00,5,5,737,71.68,27.71
2026-08-07 13:00:00,9,1,611,55.67,16.75
2026-08-07 13:00:00,5,2,470,53.88,9.88
2026-08-07 13:00:00,8,3,653,57.2,29.88
2026-08-07 13:00:00,7,4,620,70.69,26.67
2026-08-07 13:00:00,2,5,928,78.9,22.49
2026-08-07 14:00:00,9,1,521,73.7,20.29
2026-08-07 14:00:00,3,2,498,50.82,30.98
2026-08-07 14:00:00,2,3,664,76.26,17.66
2026-08-07 14:00:00,1,4,931,73.55,25.61
2026-08-07 14:00:00,1,5,335,65.12,15.17
2026-08-07 15:00:00,5,1,849,85.56,29.69
2026-08-07 15:00:00,4,2,375,53.15,9.41
2026-08-07 15:00:00,8,3,440,71.42,9.85
2026-08-07 15:00:00,3,4,368,45.01,11.3
2026-08-07 15:00:00,8,5,1009,76.64,14.62
2026-08-07 16:00:00,8,1,456,49.72,15.55
2026-08-07 16:00:00,6,2,293,31.71,22.63
2026-08-07 16:00:00,6,3,118,16.43,23.06
2026-08-07 16:00:00,6,4,93,18.89,22.87
2026-08-07 16:00:00,9,5,431,37.58,29.36
2026-08-07 17:00:00,7,1,177,30.49,16.96
2026-08-07 17:00:00,9,2,417,35.88,19.88
2026-08-07 17:00:00,6,3,111,25.85,24.53
2026-08-07 17:00:00,8,4,173,32.64,25.93
2026-08-07 17:00:00,9,5,189,19.96,26.44
2026-08-07 18:00:00,8,1,351,42.16,15.52
2026-08-07 18:00:00,3,2,138,21.43,29.0
2026-08-07 18:00:00,1,3,79,21.06,8.92
2026-08-07 18:00:00,9,4,262,36.7,14.78
2026-08-07 18:00:00,3,5,263,29.72,24.69
2026-08-07 19:00:00,4,1,195,38.54,30.53
2026-08-07 19:00:00,1,2,466,41.48,31.5
2026-08-07 19:00:00,4,3,390,37.31,24.18
2026-08-07 19:00:00,7,4,240,35.25,22.15
2026-08-07 19:00:00,9,5,196,24.07,25.46
2026-08-07 20:00:00,4,1,138,24.48,24.24
2026-08-07 20:00:00,7,2,332,34.11,31.92
2026-08-07 20:00:00,6,3,187,32.26,10.21
2026-08-07 20:00:00,9,4,208,24.57,9.75
2026-08-07 20:00:00,8,5,267,26.72,19.3
2026-08-07 21:00:00,2,1,328,41.24,9.87
2026-08-07 21:00:00,5,2,142,33.24,22.45
2026-08-07 21:00:00,5,3,319,37.2,13.96
2026-08-07 21:00:00,3,4,150,21.73,17.07
2026-08-07 21:00:00,5,5,321,41.75,29.89
2026-08-07 22:00:00,4,1,139,21.66,19.57
2026-08-07 22:00:00,2,2,353,35.73,12.4
2026-08-07 22:00:00,8,3,73,22.04,27.26
2026-08-07 22:00:00,9,4,417,42.2,27.94
2026-08-07 22:00:00,4,5,115,16.41,19.95
2026-08-07 23:00:00,8,1,197,18.92,25.55
2026-08-07 23:00:00,8,2,157,22.04,26.05
2026-08-07 23:00:00,5,3,93,13.36,31.4
2026-08-07 23:00:00,5,4,300,31.2,21.65
2026-08-07 23:00:00,1,5,208,32.85,14.27
2026-08-08 00:00:00,4,1,261,37.46,15.51
2026-08-08 00:00:00,8,2,276,37.77,15.97
2026-08-08 00:00:00,5,3,181,16.35,8.11
2026-08-08 00:00:00,8,4,142,28.22,30.23
2026-08-08 00:00:00,3,5,559,41.73,11.02
2026-08-08 01:00:00,9,1,80,15.68,31.16
2026-08-08 01:00:00,9,2,242,23.04,31.43
2026-08-08 01:00:00,6,3,187,42.88,26.57
2026-08-08 01:00:00,8,4,346,25.4,30.79
2026-08-08 01:00:00,8,5,148,16.07,27.66
2026-08-08 02:00:00,8,1,328,38.88,10.79
2026-08-08 02:00:00,8,2,174,21.49,29.32
2026-08-08 02:00:00,2,3,223,39.04,20.67
2026-08-08 02:00:00,1,4,404,35.32,21.63
2026-08-08 02:00:00,3,5,345,40.59,30.78
2026-08-08 03:00:00,9,1,568,43.36,29.8
2026-08-08 03:00:00,1,2,362,44.09,8.17
2026-08-08 03:00:00,4,3,328,23.27,26.61
2026-08-08 03:00:00,3,4,114,13.82,11.85
2026-08-08 03:00:00,8,5,116,16.1,23.12
2026-08-08 04:00:00,4,1,125,24.3,21.7
2026-08-08 04:00:00,8,2,280,39.84,9.33
2026-08-08 04:00:00,6,3,157,15.1,14.23
2026-08-08 04:00:00,9,4,295,41.37,27.42
2026-08-08 04:00:00,2,5,305,24.61,19.23
2026-08-08 05:00:00,4,1,186,24.98,19.32
2026-08-08 05:00:00,1,2,411,37.02,24.37
2026-08-08 05:00:00,6,3,430,31.12,22.21
2026-08-08 05:00:00,6,4,221,40.29,11.32
2026-08-08 05:00:00,2,5,220,38.09,15.6
2026-08-08 06:00:00,3,1,272,44.25,20.39
2026-08-08 06:00:00,9,2,487,41.65,23.42
2026-08-08 06:00:00,7,3,371,39.66,30.42
2026-08-08 06:00:00,3,4,164,27.22,8.04
2026-08-08 06:00:00,4,5,152,29.25,27.19
2026-08-08 07:00:00,8,1,205,25.85,19.15
2026-08-08 07:00:00,5,2,112,21.85,25.37
2026-08-08 07:00:00,4,3,248,33.77,8.41
2026-08-08 07:00:00,3,4,429,40.45,18.8
2026-08-08 07:00:00,2,5,331,38.65,22.45
2026-08-08 08:00:00,5,1,209,25.75,10.39
2026-08-08 08:00:00,8,2,387,31.4,22.12
2026-08-08 08:00:00,9,3,275,24.04,21.57
2026-08-08 08:00:00,7,4,169,25.68,30.9
2026-08-08 08:00:00,9,5,240,27.83,22.51
2026-08-08 09:00:00,9,1,203,18.18,22.87
2026-08-08 09:00:00,8,2,206,19.83,26.8
2026-08-08 09:00:00,6,3,96,20.44,10.57
2026-08-08 09:00:00,3,4,542,43.55,19.03
2026-08-08 09:00:00,5,5,326,45.26,10.27
2026-08-08 10:00:00,6,1,496,54.85,31.5
2026-08-08 10:00:00,7,2,408,50.08,21.1
2026-08-08 10:00:00,1,3,551,58.44,15.85
2026-08-08 10:00:00,2,4,609,48.15,10.33
2026-08-08 10:00:00,8,5,429,72.28,19.88
2026-08-08 11:00:00,2,1,863,67.28,24.19
2026-08-08 11:00:00,4,2,791,72.91,25.56
2026-08-08 11:00:00,6,3,400,82.88,23.48
2026-08-08 11:00:00,7,4,994,71.27,24.52
2026-08-08 11:00:00,9,5,1080,74.18,15.48
2026-08-08 12:00:00,5,1,385,60.87,26.17
2026-08-08 12:00:00,2,2,290,45.26,12.0
2026-08-08 12:00:00,2,3,802,74.6,24.04
2026-08-08 12:00:00,6,4,636,57.28,26.17
2026-08-08 12:00:00,7,5,664,59.57,14.33
2026-08-08 13:00:00,1,1,542,64.72,22.75
2026-08-08 13:00:00,6,2,304,48.85,24.44
2026-08-08 13:00:00,5,3,846,79.0,23.72
2026-08-08 13:00:00,5,4,600,77.91,12.39
2026-08-08 13:00:00,5,5,397,80.52,22.41
2026-08-08 14:00:00,4,1,829,60.67,19.74
2026-08-08 14:00:00,4,2,536,54.81,12.83
2026-08-08 14:00:00,7,3,569,53.66,17.62
2026-08-08 14:00:00,1,4,516,74.19,22.32
2026-08-08 14:00:00,4,5,1035,78.44,12.68
2026-08-08 15:00:00,3,1,294,49.04,27.95
2026-08-08 15:00:00,2,2,651,54.07,31.14
2026-08-08 15:00:00,2,3,611,46.98,25.32
2026-08-08 15:00:00,6,4,563,44.42,8.45
2026-08-08 15:00:00,8,5,911,80.05,27.83
2026-08-08 16:00:00,7,1,110,14.68,30.75
2026-08-08 16:00:00,9,2,388,39.31,20.33
2026-08-08 16:00:00,9,3,366,39.8,30.63
2026-08-08 16:00:00,6,4,204,20.07,19.64
2026-08-08 16:00:00,2,5,369,49.34,25.05
2026-08-08 17:00:00,3,1,309,38.99,17.86
2026-08-08 17:00:00,8,2,295,27.08,11.99
2026-08-08 17:00:00,3,3,173,25.43,18.64
2026-08-08 17:00:00,4,4,200,33.01,28.08
2026-08-08 17:00:00,8,5,379,30.47,29.52
2026-08-08 18:00:00,2,1,189,41.99,20.21
2026-08-08 18:00:00,6,2,297,42.49,20.41
2026-08-08 18:00:00,4,3,161,33.72,16.36
2026-08-08 18:00:00,3,4,200,16.96,27.38
2026-08-08 18:00:00,3,5,144,15.65,9.18
2026-08-08 19:00:00,5,1,170,35.24,15.93
2026-08-08 19:00:00,5,2,516,44.26,29.87
2026-08-08 19:00:00,9,3,212,34.54,18.83
2026-08-08 19:00:00,1,4,77,18.08,21.98
2026-08-08 19:00:00,4,5,232,25.66,17.77
2026-08-08 20:00:00,6,1,193,30.1,20.75
2026-08-08 20:00:00,2,2,217,25.66,30.43
2026-08-08 20:00:00,5,3,173,32.24,16.89
2026-08-08 20:00:00,5,4,295,32.88,30.92
2026-08-08 20:00:00,4,5,321,42.32,12.39
2026-08-08 21:00:00,6,1,165,18.05,27.76
2026-08-08 21:00:00,6,2,245,19.57,30.23
2026-08-08 21:00:00,8,3,108,19.81,11.35
2026-08-08 21:00:00,8,4,323,30.13,19.0
2026-08-08 21:00:00,9,5,207,38.1,25.54
2026-08-08 22:00:00,5,1,173,18.06,21.94
2026-08-08 22:00:00,9,2,214,29.64,24.44
2026-08-08 22:00:00,8,3,141,28.36,22.55
2026-08-08 22:00:00,5,4,300,33.34,29.35
2026-08-08 22:00:00,9,5,320,30.35,14.73
2026-08-08 23:00:00,2,1,293,37.45,26.08
2026-08-08 23:00:00,4,2,315,37.36,19.81
2026-08-08 23:00:00,2,3,178,17.18,22.92
2026-08-08 23:00:00,5,4,368,47.18,27.64
2026-08-08 23:00:00,7,5,390,40.62,13.38
2026-08-09 00:00:00,5,1,216,32.83,17.58
2026-08-09 00:00:00,1,2,230,21.84,30.93
2026-08-09 00:00:00,6,3,155,29.31,24.55
2026-08-09 00:00:00,1,4,302,30.73,11.91
2026-08-09 00:00:00,9,5,207,30.33,17.39
2026-08-09 01:00:00,6,1,248,47.3,21.37
2026-08-09 01:00:00,1,2,123,17.85,10.38
2026-08-09 01:00:00,6,3,117,11.33,8.59
2026-08-09 01:00:00,9,4,276,29.04,8.62
2026-08-09 01:00:00,8,5,110,17.63,27.43
2026-08-09 02:00:00,1,1,147,22.56,29.17
2026-08-09 02:00:00,6,2,306,40.88,29.05
2026-08-09 02:00:00,9,3,128,24.72,21.46
2026-08-09 02:00:00,8,4,185,31.25,25.32
2026-08-09 02:00:00,3,5,370,34.5,23.25
2026-08-09 03:00:00,7,1,251,28.12,8.89
2026-08-09 03:00:00,3,2,222,26.21,19.4
2026-08-09 03:00:00,4,3,282,20.26,15.39
2026-08-09 03:00:00,6,4,284,24.3,13.46
2026-08-09 03:00:00,3,5,335,41.27,26.38
2026-08-09 04:00:00,9,1,252,31.67,19.56
2026-08-09 04:00:00,9,2,234,39.97,27.65
2026-08-09 04:00:00,6,3,462,44.94,22.09
2026-08-09 04:00:00,6,4,279,39.57,25.37
2026-08-09 04:00:00,4,5,452,32.83,9.86
2026-08-09 05:00:00,6,1,148,18.08,27.07
2026-08-09 05:00:00,8,2,247,36.72,15.81
2026-08-09 05:00:00,3,3,297,32.22,27.67
2026-08-09 05:00:00,9,4,346,33.14,17.2
2026-08-09 05:00:00,8,5,257,28.2,12.74
2026-08-09 06:00:00,5,1,132,12.4,19.02
2026-08-09 06:00:00,6,2,256,45.65,14.85
2026-08-09 06:00:00,9,3,272,38.65,29.72
2026-08-09 06:00:00,6,4,442,37.6,25.22
2026-08-09 06:00:00,4,5,257,34.2,21.22
2026-08-09 07:00:00,2,1,167,34.33,10.8
2026-08-09 07:00:00,3,2,281,26.64,28.27
2026-08-09 07:00:00,2,3,512,36.95,10.36
2026-08-09 07:00:00,1,4,111,17.14,8.37
2026-08-09 07:00:00,4,5,188,37.22,31.03
2026-08-09 08:00:00,3,1,318,31.6,23.66
2026-08-09 08:00:00,9,2,358,30.31,10.02
2026-08-09 08:00:00,2,3,518,40.49,11.39
2026-08-09 08:00:00,1,4,250,24.94,20.34
2026-08-09 08:00:00,8,5,219,25.12,15.44
2026-08-09 09:00:00,5,1,81,12.15,17.96
2026-08-09 09:00:00,2,2,346,34.08,8.06
2026-08-09 09:00:00,5,3,126,23.11,27.34
2026-08-09 09:00:00,5,4,127,23.37,14.4
2026-08-09 09:00:00,9,5,403,32.39,20.13
2026-08-09 10:00:00,8,1,703,69.55,23.42
2026-08-09 10:00:00,1,2,419,58.07,31.6
2026-08-09 10:00:00,7,3,1135,84.67,14.46
2026-08-09 10:00:00,2,4,527,79.08,29.53
2026-08-09 10:00:00,3,5,237,54.1,8.13
2026-08-09 11:00:00,2,1,720,75.64,23.21
2026-08-09 11:00:00,4,2,702,76.37,18.43
2026-08-09 11:00:00,4,3,713,58.12,23.33
2026-08-09 11:00:00,6,4,581,53.22,13.21
2026-08-09 11:00:00,2,5,481,77.15,31.81
2026-08-09 12:00:00,4,1,571,89.17,15.44
2026-08-09 12:00:00,2,2,784,60.96,14.0
2026-08-09 12:00:00,7,3,571,53.77,11.15
2026-08-09 12:00:00,7,4,353,75.41,13.78
2026-08-09 12:00:00,3,5,271,58.01,20.74
2026-08-09 13:00:00,6,1,898,84.79,25.53
2026-08-09 13:00:00,8,2,682,80.81,19.62
2026-08-09 13:00:00,9,3,733,76.58,17.54
2026-08-09 13:00:00,5,4,570,59.81,23.61
2026-08-09 13:00:00,9,5,842,87.55,23.85
2026-08-09 14:00:00,1,1,670,82.89,28.8
